66
66
61
63
65
64
61
61
63
56
65
65
62
60
57
60
53
51
52
49
69
67
67
67
69
66
75
74
71
70
75
74
75
75
72
73
86
86
89
86
85
83
84
82
80
80
77
77
78
80
78
79
79
77
89
66
71
66
70
70
70
66
70
66
68
75
76
74
78
76
78
77
76
79
76
75
75
74
78
79
77
77
74
71
73
71
73
75
75
75
75
74
72
72
73
70
67
93
93
93
87
87
89
86
88
87
85
82
80
83
84
82
82
81
65
65
61
62
60
60
61
65
62
47
50
48
55
56
54
60
58
59
59
